"","REGION","SEXO","Variable","Year","AnunalAverage"
"2802","3",2,"Ave.Age",2003,41.3915170922508
"2803","3",1,"Ave.Schooling",2003,9.78625838096812
"2804","3",2,"Ave.Schooling",2003,9.62022181379484
"2805","3",1,"Employed.Numb",2003,71734
"2806","3",2,"Employed.Numb",2003,30573.75
"2807","3",1,"Employment.Share",2003,0.694499477294749
"2808","3",2,"Employment.Share",2003,0.312843010556437
"2809","3",1,"Pop",2003,103277.25
"2810","3",2,"Pop",2003,97709
"2811","3",1,"Unemployed.Numb",2003,7097
"2812","3",2,"Unemployed.Numb",2003,4573
"2813","3",1,"Unemployment.Share",2003,0.0687770011313482
"2814","3",2,"Unemployment.Share",2003,0.0468251804029487
"2815","3",1,"Working.Hours",2003,51.6304870321657
"2816","3",2,"Working.Hours",2003,44.3274012265627
"2817","4",1,"Ave.Age",2003,41.5945373670184
"2818","4",2,"Ave.Age",2003,43.00009500511
"2819","4",1,"Ave.Schooling",2003,9.15151942310457
"2820","4",2,"Ave.Schooling",2003,9.07390423425845
"2821","4",1,"Employed.Numb",2003,142315
"2822","4",2,"Employed.Numb",2003,56480.5
"2823","4",1,"Employment.Share",2003,0.693748508440856
"2824","4",2,"Employment.Share",2003,0.26407204483766
"2825","4",1,"Pop",2003,205135.5
"2826","4",2,"Pop",2003,213845.75
"2827","4",1,"Unemployed.Numb",2003,9871.25
"2828","4",2,"Unemployed.Numb",2003,5758
"2829","4",1,"Unemployment.Share",2003,0.0481213471141687
"2830","4",2,"Unemployment.Share",2003,0.0269362006725573
"2831","4",1,"Working.Hours",2003,49.2277984561887
"2832","4",2,"Working.Hours",2003,46.4691748198964
"2833","5",1,"Ave.Age",2003,42.0549150581948
"2834","5",2,"Ave.Age",2003,43.6375366209816
"2835","5",1,"Ave.Schooling",2003,10.3442028645963
"2836","5",2,"Ave.Schooling",2003,9.93825844067208
"2837","5",1,"Employed.Numb",2003,348193.75
"2838","5",2,"Employed.Numb",2003,168487.25
"2839","5",1,"Employment.Share",2003,0.62235035633431
"2840","5",2,"Employment.Share",2003,0.282076502020733
"2841","5",1,"Pop",2003,559502.25
"2842","5",2,"Pop",2003,597244.5
"2843","5",1,"Unemployed.Numb",2003,43209.75
"2844","5",2,"Unemployed.Numb",2003,23647.25
"2845","5",1,"Unemployment.Share",2003,0.0772274714377285
"2846","5",2,"Unemployment.Share",2003,0.0396085341240909
"2847","5",1,"Working.Hours",2003,46.7669046361863
"2848","5",2,"Working.Hours",2003,43.474706808983
"2849","6",1,"Ave.Age",2003,41.7112425271783
"2850","6",2,"Ave.Age",2003,42.6619702305776
"2851","6",1,"Ave.Schooling",2003,8.63013962581712
"2852","6",2,"Ave.Schooling",2003,8.64448511531984
"2853","6",1,"Employed.Numb",2003,205210.25
"2854","6",2,"Employed.Numb",2003,72634
"2855","6",1,"Employment.Share",2003,0.695376178267175
"2856","6",2,"Employment.Share",2003,0.252124305834301
"2857","6",1,"Pop",2003,295112.5
"2858","6",2,"Pop",2003,288091
"2859","6",1,"Unemployed.Numb",2003,12194.25
"2860","6",2,"Unemployed.Numb",2003,4440
"2861","6",1,"Unemployment.Share",2003,0.0413025600840004
"2862","6",2,"Unemployment.Share",2003,0.0154155999240296
"2863","6",1,"Working.Hours",2003,48.1819790904749
"2864","6",2,"Working.Hours",2003,46.3564749205714
"2865","7",1,"Ave.Age",2003,41.2220748364142
"2866","7",2,"Ave.Age",2003,42.2619151561105
"2867","7",1,"Ave.Schooling",2003,8.26384082954963
"2868","7",2,"Ave.Schooling",2003,8.47722372708408
"2869","7",1,"Employed.Numb",2003,221110.75
"2870","7",2,"Employed.Numb",2003,95948.75
"2871","7",1,"Employment.Share",2003,0.666374785737268
"2872","7",2,"Employment.Share",2003,0.290886066030731
"2873","7",1,"Pop",2003,331862.25
"2874","7",2,"Pop",2003,329861
"2875","7",1,"Unemployed.Numb",2003,26341
"2876","7",2,"Unemployed.Numb",2003,10806.75
"2877","7",1,"Unemployment.Share",2003,0.0793356095846095
"2878","7",2,"Unemployment.Share",2003,0.0327550941276928
"2879","7",1,"Working.Hours",2003,48.2873872070495
"2880","7",2,"Working.Hours",2003,45.3038241400173
"2881","8",1,"Ave.Age",2003,41.628507255847
"2882","8",2,"Ave.Age",2003,42.6025307346811
"2883","8",1,"Ave.Schooling",2003,9.40951269276821
"2884","8",2,"Ave.Schooling",2003,9.26044028796474
"2885","8",1,"Employed.Numb",2003,446647.5
"2886","8",2,"Employed.Numb",2003,200197
"2887","8",1,"Employment.Share",2003,0.647240898525821
"2888","8",2,"Employment.Share",2003,0.283032553831729
"2889","8",1,"Pop",2003,690073
"2890","8",2,"Pop",2003,707304.5
"2891","8",1,"Unemployed.Numb",2003,36485
"2892","8",2,"Unemployed.Numb",2003,24881.75
"2893","8",1,"Unemployment.Share",2003,0.0528896805279975
"2894","8",2,"Unemployment.Share",2003,0.0351928050411416
"2895","8",1,"Working.Hours",2003,46.9363904277991
"2896","8",2,"Working.Hours",2003,43.4503035660143
"2897","9",1,"Ave.Age",2003,42.1066807727015
"2898","9",2,"Ave.Age",2003,42.9313661445191
"2899","9",1,"Ave.Schooling",2003,8.79302973334763
"2900","9",2,"Ave.Schooling",2003,8.65284096158903
"2901","9",1,"Employed.Numb",2003,222412
"2902","9",2,"Employed.Numb",2003,93779.5
"2903","9",1,"Employment.Share",2003,0.711170950560699
"2904","9",2,"Employment.Share",2003,0.29692069130161
"2905","9",1,"Pop",2003,312744.75
"2906","9",2,"Pop",2003,315843
"2907","9",1,"Unemployed.Numb",2003,12393.25
"2908","9",2,"Unemployed.Numb",2003,7119
"2909","9",1,"Unemployment.Share",2003,0.0396270247715435
"2910","9",2,"Unemployment.Share",2003,0.0225475645519738
"2911","9",1,"Working.Hours",2003,44.6484394405697
"2912","9",2,"Working.Hours",2003,39.9145302349217
"2913","1",1,"Ave.Age",2004,41.2179977238616
"2914","1",2,"Ave.Age",2004,41.8077977509239
"2915","1",1,"Ave.Schooling",2004,10.8077172138406
"2916","1",2,"Ave.Schooling",2004,10.4903252090897
"2917","1",1,"Employed.Numb",2004,102603.25
"2918","1",2,"Employed.Numb",2004,52183.5
"2919","1",1,"Employment.Share",2004,0.669783626285813
"2920","1",2,"Employment.Share",2004,0.350888727477205
"2921","1",1,"Pop",2004,153189.25
"2922","1",2,"Pop",2004,148737.25
"2923","1",1,"Unemployed.Numb",2004,8762.25
"2924","1",2,"Unemployed.Numb",2004,5895.5
"2925","1",1,"Unemployment.Share",2004,0.0572180222951817
"2926","1",2,"Unemployment.Share",2004,0.0396299066037632
"2927","1",1,"Working.Hours",2004,47.531303934696
"2928","1",2,"Working.Hours",2004,43.3758604701555
"2929","10",1,"Ave.Age",2004,42.6650831922957
"2930","10",2,"Ave.Age",2004,43.2947418545465
"2931","10",1,"Ave.Schooling",2004,8.38577821232238
"2932","10",2,"Ave.Schooling",2004,8.33313093262298
"2933","10",1,"Employed.Numb",2004,277175.25
"2934","10",2,"Employed.Numb",2004,107706.5
"2935","10",1,"Employment.Share",2004,0.707123119738994
"2936","10",2,"Employment.Share",2004,0.277418581295657
"2937","10",1,"Pop",2004,391973
"2938","10",2,"Pop",2004,388122
"2939","10",1,"Unemployed.Numb",2004,16080.25
"2940","10",2,"Unemployed.Numb",2004,8693.5
"2941","10",1,"Unemployment.Share",2004,0.0410139114887728
"2942","10",2,"Unemployment.Share",2004,0.0223967177823237
"2943","10",1,"Working.Hours",2004,45.7847847294523
"2944","10",2,"Working.Hours",2004,43.6730530252069
"2945","11",1,"Ave.Age",2004,42.1832369332848
"2946","11",2,"Ave.Age",2004,41.88277840233
"2947","11",1,"Ave.Schooling",2004,9.47368340496995
"2948","11",2,"Ave.Schooling",2004,9.24702541152636
"2949","11",1,"Employed.Numb",2004,28093.75
"2950","11",2,"Employed.Numb",2004,12954
"2951","11",1,"Employment.Share",2004,0.773199497766653
"2952","11",2,"Employment.Share",2004,0.393426818031513
"2953","11",1,"Pop",2004,36335.75
"2954","11",2,"Pop",2004,32921
"2955","11",1,"Unemployed.Numb",2004,1793.75
"2956","11",2,"Unemployed.Numb",2004,821.75
"2957","11",1,"Unemployment.Share",2004,0.0493238260746065
"2958","11",2,"Unemployment.Share",2004,0.0249715672157925
"2959","11",1,"Working.Hours",2004,48.0399955450469
"2960","11",2,"Working.Hours",2004,43.6769115657283
"2961","12",1,"Ave.Age",2004,43.6055020453708
"2962","12",2,"Ave.Age",2004,43.4163614200513
"2963","12",1,"Ave.Schooling",2004,9.87050920495585
"2964","12",2,"Ave.Schooling",2004,9.82491707909292
"2965","12",1,"Employed.Numb",2004,43554.75
"2966","12",2,"Employed.Numb",2004,19836
"2967","12",1,"Employment.Share",2004,0.681230785371724
"2968","12",2,"Employment.Share",2004,0.350856758554609
"2969","12",1,"Pop",2004,63933.25
"2970","12",2,"Pop",2004,56536.5
"2971","12",1,"Unemployed.Numb",2004,3158.5
"2972","12",2,"Unemployed.Numb",2004,1600.25
"2973","12",1,"Unemployment.Share",2004,0.049428790483779
"2974","12",2,"Unemployment.Share",2004,0.0282822902713366
"2975","12",1,"Working.Hours",2004,47.390822767027
"2976","12",2,"Working.Hours",2004,42.2260319414589
"2977","13",1,"Ave.Age",2004,40.5625847796314
"2978","13",2,"Ave.Age",2004,42.7794058496183
"2979","13",1,"Ave.Schooling",2004,10.8974151287504
"2980","13",2,"Ave.Schooling",2004,10.4834960171907
"2981","13",1,"Employed.Numb",2004,1497938.75
"2982","13",2,"Employed.Numb",2004,932972.25
"2983","13",1,"Employment.Share",2004,0.681984871201455
"2984","13",2,"Employment.Share",2004,0.388303074451745
"2985","13",1,"Pop",2004,2196343.25
"2986","13",2,"Pop",2004,2402478.75
"2987","13",1,"Unemployed.Numb",2004,136210.5
"2988","13",2,"Unemployed.Numb",2004,112246.75
"2989","13",1,"Unemployment.Share",2004,0.0620245024171827
"2990","13",2,"Unemployment.Share",2004,0.0467241884117613
"2991","13",1,"Working.Hours",2004,46.6770937376329
"2992","13",2,"Working.Hours",2004,43.6345951587013
"2993","2",1,"Ave.Age",2004,40.0927125089046
"2994","2",2,"Ave.Age",2004,41.3398117266884
"2995","2",1,"Ave.Schooling",2004,10.8259149160885
"2996","2",2,"Ave.Schooling",2004,10.4303945958582
"2997","2",1,"Employed.Numb",2004,117073.5
"2998","2",2,"Employed.Numb",2004,52884.75
"2999","2",1,"Employment.Share",2004,0.658924769894578
"3000","2",2,"Employment.Share",2004,0.305346294866475
"3001","2",1,"Pop",2004,177662
"3002","2",2,"Pop",2004,173179.25
"3003","2",1,"Unemployed.Numb",2004,11205.25
"3004","2",2,"Unemployed.Numb",2004,5432.75
"3005","2",1,"Unemployment.Share",2004,0.063111279322982
"3006","2",2,"Unemployment.Share",2004,0.0313437551745716
"3007","2",1,"Working.Hours",2004,47.660556890313
"3008","2",2,"Working.Hours",2004,44.2845485703483
"3009","3",1,"Ave.Age",2004,40.6526700059711
"3010","3",2,"Ave.Age",2004,41.632141238591
"3011","3",1,"Ave.Schooling",2004,9.91047177239917
"3012","3",2,"Ave.Schooling",2004,9.70564226410313
"3013","3",1,"Employed.Numb",2004,73101.25
"3014","3",2,"Employed.Numb",2004,31373.75
"3015","3",1,"Employment.Share",2004,0.696095313398799
"3016","3",2,"Employment.Share",2004,0.316293030283967
"3017","3",1,"Pop",2004,105012.75
"3018","3",2,"Pop",2004,99161.5
"3019","3",1,"Unemployed.Numb",2004,6878
"3020","3",2,"Unemployed.Numb",2004,4618.75
"3021","3",1,"Unemployment.Share",2004,0.065526222612169
"3022","3",2,"Unemployment.Share",2004,0.0466497763211226
"3023","3",1,"Working.Hours",2004,50.4370122168831
"3024","3",2,"Working.Hours",2004,43.847957528103
"3025","4",1,"Ave.Age",2004,42.1522084571979
"3026","4",2,"Ave.Age",2004,43.6225712915102
"3027","4",1,"Ave.Schooling",2004,9.13657136977207
"3028","4",2,"Ave.Schooling",2004,9.17487562897232
"3029","4",1,"Employed.Numb",2004,139784.5
"3030","4",2,"Employed.Numb",2004,61056.75
"3031","4",1,"Employment.Share",2004,0.669358824868119
"3032","4",2,"Employment.Share",2004,0.281005545812167
"3033","4",1,"Pop",2004,208828.75
"3034","4",2,"Pop",2004,217205.25
"3035","4",1,"Unemployed.Numb",2004,11673.25
"3036","4",2,"Unemployed.Numb",2004,7927.25
"3037","4",1,"Unemployment.Share",2004,0.0559493267959267
"3038","4",2,"Unemployment.Share",2004,0.0364937347659981
"3039","4",1,"Working.Hours",2004,48.9504365163462
"3040","4",2,"Working.Hours",2004,45.090846744895
"3041","5",1,"Ave.Age",2004,42.530224731741
"3042","5",2,"Ave.Age",2004,44.0077981125949
"3043","5",1,"Ave.Schooling",2004,10.240360451515
"3044","5",2,"Ave.Schooling",2004,10.0254138437093
"3045","5",1,"Employed.Numb",2004,345292
"3046","5",2,"Employed.Numb",2004,180877.25
"3047","5",1,"Employment.Share",2004,0.60805024965624
"3048","5",2,"Employment.Share",2004,0.298409533493957
"3049","5",1,"Pop",2004,567850
"3050","5",2,"Pop",2004,606100.25
"3051","5",1,"Unemployed.Numb",2004,40976.25
"3052","5",2,"Unemployed.Numb",2004,25349.5
"3053","5",1,"Unemployment.Share",2004,0.072154567298844
"3054","5",2,"Unemployment.Share",2004,0.0418088138898029
"3055","5",1,"Working.Hours",2004,46.3600989016568
"3056","5",2,"Working.Hours",2004,43.0747576322822
"3057","6",1,"Ave.Age",2004,42.1210212804228
"3058","6",2,"Ave.Age",2004,42.8489180563919
"3059","6",1,"Ave.Schooling",2004,8.66721592303294
"3060","6",2,"Ave.Schooling",2004,8.82643898613896
"3061","6",1,"Employed.Numb",2004,195755
"3062","6",2,"Employed.Numb",2004,81630.5
"3063","6",1,"Employment.Share",2004,0.656266477704954
"3064","6",2,"Employment.Share",2004,0.277163420674271
"3065","6",1,"Pop",2004,298274
"3066","6",2,"Pop",2004,294478.25
"3067","6",1,"Unemployed.Numb",2004,15036.75
"3068","6",2,"Unemployed.Numb",2004,7082.75
"3069","6",1,"Unemployment.Share",2004,0.0504259943890954
"3070","6",2,"Unemployment.Share",2004,0.0240421206700094
"3071","6",1,"Working.Hours",2004,48.3797084666168
"3072","6",2,"Working.Hours",2004,45.0991035556281
"3073","7",1,"Ave.Age",2004,41.7620636603731
"3074","7",2,"Ave.Age",2004,42.8784984591306
"3075","7",1,"Ave.Schooling",2004,8.27365545849023
"3076","7",2,"Ave.Schooling",2004,8.45300422325106
"3077","7",1,"Employed.Numb",2004,228475
"3078","7",2,"Employed.Numb",2004,102514.25
"3079","7",1,"Employment.Share",2004,0.678467898452548
"3080","7",2,"Employment.Share",2004,0.306566504291101
"3081","7",1,"Pop",2004,336758.25
"3082","7",2,"Pop",2004,334437.75
"3083","7",1,"Unemployed.Numb",2004,22188
"3084","7",2,"Unemployed.Numb",2004,9844.5
"3085","7",1,"Unemployment.Share",2004,0.0658712548991804
"3086","7",2,"Unemployment.Share",2004,0.0294487244330286
"3087","7",1,"Working.Hours",2004,48.1827064485566
"3088","7",2,"Working.Hours",2004,44.2505300220272
"3089","8",1,"Ave.Age",2004,41.9666418228837
"3090","8",2,"Ave.Age",2004,42.7414262255094
"3091","8",1,"Ave.Schooling",2004,9.4783610518173
"3092","8",2,"Ave.Schooling",2004,9.43435752085091
"3093","8",1,"Employed.Numb",2004,448369.5
"3094","8",2,"Employed.Numb",2004,206367.75
"3095","8",1,"Employment.Share",2004,0.640408092545173
"3096","8",2,"Employment.Share",2004,0.286773053300123
"3097","8",1,"Pop",2004,700139.75
"3098","8",2,"Pop",2004,719597.5
"3099","8",1,"Unemployed.Numb",2004,36050.75
"3100","8",2,"Unemployed.Numb",2004,27903.25
"3101","8",1,"Unemployment.Share",2004,0.0514907656871709
"3102","8",2,"Unemployment.Share",2004,0.0387709855958453
"3103","8",1,"Working.Hours",2004,46.7353963975368
"3104","8",2,"Working.Hours",2004,42.6453613077675
"3105","9",1,"Ave.Age",2004,42.227184784047
"3106","9",2,"Ave.Age",2004,43.3520254536025
"3107","9",1,"Ave.Schooling",2004,8.86684629426344
"3108","9",2,"Ave.Schooling",2004,8.71375445656852
"3109","9",1,"Employed.Numb",2004,219864.25
"3110","9",2,"Employed.Numb",2004,88862.5
"3111","9",1,"Employment.Share",2004,0.693281712697845
"3112","9",2,"Employment.Share",2004,0.278963560322473
"3113","9",1,"Pop",2004,317130
"3114","9",2,"Pop",2004,318530.75
"3115","9",1,"Unemployed.Numb",2004,10456
"3116","9",2,"Unemployed.Numb",2004,7982.5
"3117","9",1,"Unemployment.Share",2004,0.0329803962517861
"3118","9",2,"Unemployment.Share",2004,0.025064485890562
"3119","9",1,"Working.Hours",2004,45.2335191999283
"3120","9",2,"Working.Hours",2004,39.8214102990945
"3121","1",1,"Ave.Age",2005,40.842937187992
"3122","1",2,"Ave.Age",2005,41.9100555638247
"3123","1",1,"Ave.Schooling",2005,10.9114481580081
"3124","1",2,"Ave.Schooling",2005,10.6120026055605
"3125","1",1,"Employed.Numb",2005,104991.5
"3126","1",2,"Employed.Numb",2005,54762
"3127","1",1,"Employment.Share",2005,0.673383402136372
"3128","1",2,"Employment.Share",2005,0.360287903003222
"3129","1",1,"Pop",2005,155922.25
"3130","1",2,"Pop",2005,151963.25
"3131","1",1,"Unemployed.Numb",2005,9417
"3132","1",2,"Unemployed.Numb",2005,5740.25
"3133","1",1,"Unemployment.Share",2005,0.0603968723052671
"3134","1",2,"Unemployment.Share",2005,0.0377814570690378
"3135","1",1,"Working.Hours",2005,46.218371976026
"3136","1",2,"Working.Hours",2005,41.7255113616566
"3137","10",1,"Ave.Age",2005,42.8100807203042
"3138","10",2,"Ave.Age",2005,43.8443204581977
"3139","10",1,"Ave.Schooling",2005,8.50048143994753
"3140","10",2,"Ave.Schooling",2005,8.37219873682871
"3141","10",1,"Employed.Numb",2005,279161
"3142","10",2,"Employed.Numb",2005,112406
"3143","10",1,"Employment.Share",2005,0.700189716286243
"3144","10",2,"Employment.Share",2005,0.284609093495719
"3145","10",1,"Pop",2005,398699.25
"3146","10",2,"Pop",2005,394903.25
"3147","10",1,"Unemployed.Numb",2005,15122.25
"3148","10",2,"Unemployed.Numb",2005,8639
"3149","10",1,"Unemployment.Share",2005,0.0379397221813316
"3150","10",2,"Unemployment.Share",2005,0.021880035597194
"3151","10",1,"Working.Hours",2005,44.0324381318167
"3152","10",2,"Working.Hours",2005,41.7602039221502
"3153","11",1,"Ave.Age",2005,41.3995023945864
"3154","11",2,"Ave.Age",2005,41.3551143754829
"3155","11",1,"Ave.Schooling",2005,9.59134544888105
"3156","11",2,"Ave.Schooling",2005,9.47433537392892
"3157","11",1,"Employed.Numb",2005,28130
"3158","11",2,"Employed.Numb",2005,13748.75
"3159","11",1,"Employment.Share",2005,0.766185278918176
"3160","11",2,"Employment.Share",2005,0.408107415517809
"3161","11",1,"Pop",2005,36713.75
"3162","11",2,"Pop",2005,33680.5
"3163","11",1,"Unemployed.Numb",2005,1477
"3164","11",2,"Unemployed.Numb",2005,751.75
"3165","11",1,"Unemployment.Share",2005,0.0402020924502477
"3166","11",2,"Unemployment.Share",2005,0.0223153932894874
"3167","11",1,"Working.Hours",2005,46.6811978046715
"3168","11",2,"Working.Hours",2005,42.1316853516353
"3169","12",1,"Ave.Age",2005,44.0248358896456
"3170","12",2,"Ave.Age",2005,44.4876017943513
"3171","12",1,"Ave.Schooling",2005,10.0354064902773
"3172","12",2,"Ave.Schooling",2005,9.7937709325123
"3173","12",1,"Employed.Numb",2005,43783.75
"3174","12",2,"Employed.Numb",2005,19460.75
"3175","12",1,"Employment.Share",2005,0.675710596252762
"3176","12",2,"Employment.Share",2005,0.339074804849309
"3177","12",1,"Pop",2005,64795.5
"3178","12",2,"Pop",2005,57393.5
"3179","12",1,"Unemployed.Numb",2005,2278.25
"3180","12",2,"Unemployed.Numb",2005,1530.5
"3181","12",1,"Unemployment.Share",2005,0.0351605291460069
"3182","12",2,"Unemployment.Share",2005,0.0266609606458058
"3183","12",1,"Working.Hours",2005,45.6827863894147
"3184","12",2,"Working.Hours",2005,42.1247732088212
"3185","13",1,"Ave.Age",2005,40.6399951557122
"3186","13",2,"Ave.Age",2005,42.9534580311541
"3187","13",1,"Ave.Schooling",2005,11.0606990905608
"3188","13",2,"Ave.Schooling",2005,10.6169800484577
"3189","13",1,"Employed.Numb",2005,1537040.25
"3190","13",2,"Employed.Numb",2005,975407.25
"3191","13",1,"Employment.Share",2005,0.689359126645984
"3192","13",2,"Employment.Share",2005,0.398210295717066
"3193","13",1,"Pop",2005,2229721.75
"3194","13",2,"Pop",2005,2449562.75
"3195","13",1,"Unemployed.Numb",2005,117726
"3196","13",2,"Unemployed.Numb",2005,99683.75
"3197","13",1,"Unemployment.Share",2005,0.052826965312902
"3198","13",2,"Unemployment.Share",2005,0.0407079773634559
"3199","13",1,"Working.Hours",2005,45.0203712715651
"3200","13",2,"Working.Hours",2005,42.387918253365
"3201","2",1,"Ave.Age",2005,41.4112364783686
"3202","2",2,"Ave.Age",2005,40.9926717744912
"3203","2",1,"Ave.Schooling",2005,10.8069573387422
"3204","2",2,"Ave.Schooling",2005,10.6044268793308
"3205","2",1,"Employed.Numb",2005,117726.5
"3206","2",2,"Employed.Numb",2005,53428.25
"3207","2",1,"Employment.Share",2005,0.652767468094892
"3208","2",2,"Employment.Share",2005,0.305689129503305
"3209","2",1,"Pop",2005,180339.25
"3210","2",2,"Pop",2005,174779.5
"3211","2",1,"Unemployed.Numb",2005,9649
"3212","2",2,"Unemployed.Numb",2005,5177.75
"3213","2",1,"Unemployment.Share",2005,0.0535062416334634
"3214","2",2,"Unemployment.Share",2005,0.0296487683798248
"3215","2",1,"Working.Hours",2005,45.4088883347055
"3216","2",2,"Working.Hours",2005,42.8317239353341
"3217","3",1,"Ave.Age",2005,41.3973904189724
"3218","3",2,"Ave.Age",2005,41.1482639149966
"3219","3",1,"Ave.Schooling",2005,9.94225114260529
"3220","3",2,"Ave.Schooling",2005,9.79473342748468
"3221","3",1,"Employed.Numb",2005,76235.5
"3222","3",2,"Employed.Numb",2005,34592.25
"3223","3",1,"Employment.Share",2005,0.708708352340697
"3224","3",2,"Employment.Share",2005,0.342464260448346
"3225","3",1,"Pop",2005,107555
"3226","3",2,"Pop",2005,100972.75
"3227","3",1,"Unemployed.Numb",2005,5814.75
"3228","3",2,"Unemployed.Numb",2005,3703
"3229","3",1,"Unemployment.Share",2005,0.0541392669668636
"3230","3",2,"Unemployment.Share",2005,0.0367024630261819
"3231","3",1,"Working.Hours",2005,48.1770243280354
"3232","3",2,"Working.Hours",2005,41.7252160416498
"3233","4",1,"Ave.Age",2005,42.2972357606198
"3234","4",2,"Ave.Age",2005,43.9389090781297
"3235","4",1,"Ave.Schooling",2005,9.30372888360426
"3236","4",2,"Ave.Schooling",2005,9.25031604792158
"3237","4",1,"Employed.Numb",2005,147473
"3238","4",2,"Employed.Numb",2005,62339.25
"3239","4",1,"Employment.Share",2005,0.691182772937641
"3240","4",2,"Employment.Share",2005,0.283074253377477
"3241","4",1,"Pop",2005,213344.75
"3242","4",2,"Pop",2005,220202
"3243","4",1,"Unemployed.Numb",2005,8726.75
"3244","4",2,"Unemployed.Numb",2005,7312
"3245","4",1,"Unemployment.Share",2005,0.0409074713906924
"3246","4",2,"Unemployment.Share",2005,0.033214184205665
"3247","4",1,"Working.Hours",2005,46.9674199769454
"3248","4",2,"Working.Hours",2005,43.7455422092663
"3249","5",1,"Ave.Age",2005,42.5329215619636
"3250","5",2,"Ave.Age",2005,44.3925902265825
"3251","5",1,"Ave.Schooling",2005,10.3249596704612
"3252","5",2,"Ave.Schooling",2005,10.1056567667195
"3253","5",1,"Employed.Numb",2005,361062.5
"3254","5",2,"Employed.Numb",2005,194298.5
"3255","5",1,"Employment.Share",2005,0.624662166511097
"3256","5",2,"Employment.Share",2005,0.316298198986489
"3257","5",1,"Pop",2005,578014.25
"3258","5",2,"Pop",2005,614293.5
"3259","5",1,"Unemployed.Numb",2005,35177.5
"3260","5",2,"Unemployed.Numb",2005,26419.75
"3261","5",1,"Unemployment.Share",2005,0.0608632131303725
"3262","5",2,"Unemployment.Share",2005,0.0430050978146197
"3263","5",1,"Working.Hours",2005,44.3605018656971
"3264","5",2,"Working.Hours",2005,41.557833252777
"3265","6",1,"Ave.Age",2005,42.4386798220433
"3266","6",2,"Ave.Age",2005,43.3942698795524
"3267","6",1,"Ave.Schooling",2005,8.95076438271645
"3268","6",2,"Ave.Schooling",2005,9.02709427598909
"3269","6",1,"Employed.Numb",2005,198400.5
"3270","6",2,"Employed.Numb",2005,88195.5
"3271","6",1,"Employment.Share",2005,0.650459074011746
"3272","6",2,"Employment.Share",2005,0.296315786779673
"3273","6",1,"Pop",2005,305002.5
"3274","6",2,"Pop",2005,297626
"3275","6",1,"Unemployed.Numb",2005,11752
"3276","6",2,"Unemployed.Numb",2005,5079
"3277","6",1,"Unemployment.Share",2005,0.0385545652043025
"3278","6",2,"Unemployment.Share",2005,0.0170727897132935
"3279","6",1,"Working.Hours",2005,45.5832397689777
"3280","6",2,"Working.Hours",2005,43.0681498435265
"3281","7",1,"Ave.Age",2005,42.5346640511129
"3282","7",2,"Ave.Age",2005,41.9590697719547
"3283","7",1,"Ave.Schooling",2005,8.20776998634211
"3284","7",2,"Ave.Schooling",2005,8.63611829064781
"3285","7",1,"Employed.Numb",2005,229203
"3286","7",2,"Employed.Numb",2005,103480.25
"3287","7",1,"Employment.Share",2005,0.674936496781977
"3288","7",2,"Employment.Share",2005,0.305745376726234
"3289","7",1,"Pop",2005,339642
"3290","7",2,"Pop",2005,338443.25
"3291","7",1,"Unemployed.Numb",2005,17622
"3292","7",2,"Unemployed.Numb",2005,9967.5
"3293","7",1,"Unemployment.Share",2005,0.0518383786291488
"3294","7",2,"Unemployment.Share",2005,0.0294553566276855
"3295","7",1,"Working.Hours",2005,45.7604473092289
"3296","7",2,"Working.Hours",2005,42.7244131850584
"3297","8",1,"Ave.Age",2005,42.0909078009513
"3298","8",2,"Ave.Age",2005,43.2106132205151
"3299","8",1,"Ave.Schooling",2005,9.63597711986174
"3300","8",2,"Ave.Schooling",2005,9.51710841431074
"3301","8",1,"Employed.Numb",2005,450412.25
"3302","8",2,"Employed.Numb",2005,215572.75
"3303","8",1,"Employment.Share",2005,0.633177180664371
"3304","8",2,"Employment.Share",2005,0.295531004667015
"3305","8",1,"Pop",2005,711373.5
"3306","8",2,"Pop",2005,729433
"3307","8",1,"Unemployed.Numb",2005,38664
"3308","8",2,"Unemployed.Numb",2005,33649.25
"3309","8",1,"Unemployment.Share",2005,0.0543411597471818
"3310","8",2,"Unemployment.Share",2005,0.0461369104393279
"3311","8",1,"Working.Hours",2005,45.1808912895601
"3312","8",2,"Working.Hours",2005,40.9433378871544
"3313","9",1,"Ave.Age",2005,42.3797266446473
"3314","9",2,"Ave.Age",2005,43.5033663580799
"3315","9",1,"Ave.Schooling",2005,8.86651294042894
"3316","9",2,"Ave.Schooling",2005,8.82910744432077
"3317","9",1,"Employed.Numb",2005,225244.5
"3318","9",2,"Employed.Numb",2005,95075.75
"3319","9",1,"Employment.Share",2005,0.700749238778337
"3320","9",2,"Employment.Share",2005,0.294798198697649
"3321","9",1,"Pop",2005,321454
"3322","9",2,"Pop",2005,322496.5
"3323","9",1,"Unemployed.Numb",2005,13695.25
"3324","9",2,"Unemployed.Numb",2005,11573.5
"3325","9",1,"Unemployment.Share",2005,0.0425560160943692
"3326","9",2,"Unemployment.Share",2005,0.0358821274005997
"3327","9",1,"Working.Hours",2005,44.2686751553169
"3328","9",2,"Working.Hours",2005,39.0909282454834
"3329","1",1,"Ave.Age",2006,40.3569951258882
"3330","1",2,"Ave.Age",2006,41.0843654164919
